OTU_ID	CK0_1	CK0_2	CK0_3	GCP11_1	GCP11_2	GCP11_3	GCP16_1	GCP16_2	GCP16_3	GCP18_1	GCP18_2	GCP18_3	GCP19_1	GCP19_2	GCP19_3	GCP01_1	GCP01_2	GCP01_3	GCP02_1	GCP02_2	GCP02_3	GCP03_1	GCP03_2	GCP03_3	GCP04_1	GCP04_2	GCP04_3	GCP05_1	GCP05_2	GCP05_3	GCP06_1	GCP06_2	GCP06_3	GCP08_1	GCP08_2	GCP08_3
OTU_959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
OTU_96	41	17	116	0	0	0	0	0	0	0	0	0	0	0	0	128	130	84	0	0	0	0	0	0	1	0	1	90	0	2	0	0	0	0	41	0
OTU_969	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97	19139	20100	21473	77	10	193	149	148	113	1	0	1	729	237	122	3857	5837	4105	9177	9002	6506	1843	1321	5452	2054	1797	331	2755	3763	1900	0	1	1	1	10	5
OTU_975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	35	36	1	27	93	5	3	6	0	2	10	2	14	57	0	0	0	0	0	0
OTU_976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU_978	0	0	1	0	0	0	50	53	0	0	0	0	0	0	0	0	2	0	1	1	1	0	1	506	3333	4	1	3	1	0	0	0	0	0	0	0
OTU_979	14	0	0	67	11	0	0	0	1	0	0	0	8	20	0	1	3	0	0	0	18	95	0	325	0	0	0	0	1	0	0	0	0	0	16	0
OTU_980	10	97	33	0	1	0	7	1	0	0	0	0	0	0	1	0	2	6	18	1	2	324	1	0	0	11	4	1	0	0	0	0	0	0	40	4
OTU_981	0	0	0	0	1	0	0	10	0	0	0	0	12	0	0	0	0	0	0	0	121	0	0	0	154	43	0	5	0	2	0	0	0	11	0	0
OTU_982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	32	0	0	0	0	0	0	10	91	0	0	0	0	0	0	0
OTU_984	0	6	0	18	0	57	0	0	0	0	0	0	0	34	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_985	50	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	19	76	0	0	0	0	0	0	0
OTU_987	0	0	5	2	1	12	1	1	2	0	0	0	0	0	1	2	7	4	0	8	7	5	22	0	16	9	3	18	0	72	0	0	0	1	2	0
OTU_988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	42	0	0	12	0	0	0	0	0	0	0	0
OTU_989	0	4	0	0	6	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
